"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CP",0,0.360251020896201,0.194,0.006,0,"WM_astrocytes","CP"
"PAMR1",0,0.359468890363164,0.258,0.044,0,"WM_astrocytes","PAMR1"
"ACSS3",0,0.358188886874558,0.261,0.039,0,"WM_astrocytes","ACSS3"
"DPYSL3",0,0.353996230339385,0.248,0.032,0,"WM_astrocytes","DPYSL3"
"LINC01094",0,0.351771767331488,0.188,0.015,0,"WM_astrocytes","LINC01094"
"ADGRA3",0,0.350455988170584,0.258,0.04,0,"WM_astrocytes","ADGRA3"
"STK33",0,0.345398246463136,0.261,0.047,0,"WM_astrocytes","STK33"
"ID2",0,0.341841463664066,0.216,0.041,0,"WM_astrocytes","ID2"
"GAN",0,0.335736314941422,0.259,0.057,0,"WM_astrocytes","GAN"
"PTPRZ1",0,0.334285520512243,0.487,0.159,0,"WM_astrocytes","PTPRZ1"
"PRRX1",0,0.333905582241799,0.242,0.038,0,"WM_astrocytes","PRRX1"
"GALNT15",0,0.324660535979764,0.207,0.034,0,"WM_astrocytes","GALNT15"
"ALDH1A1",0,0.324651414111882,0.204,0.032,0,"WM_astrocytes","ALDH1A1"
"EYA2",0,0.324304492015655,0.251,0.042,0,"WM_astrocytes","EYA2"
"CNN3",0,0.322316396274849,0.232,0.044,0,"WM_astrocytes","CNN3"
"YAP1",0,0.313176744011848,0.233,0.032,0,"WM_astrocytes","YAP1"
"LINC01748",0,0.312152488719905,0.236,0.044,0,"WM_astrocytes","LINC01748"
"ARHGEF26",0,0.309888257785023,0.234,0.04,0,"WM_astrocytes","ARHGEF26"
"SYTL4",0,0.297356921985081,0.193,0.013,0,"WM_astrocytes","SYTL4"
"AEBP1",0,0.297244381453865,0.176,0.011,0,"WM_astrocytes","AEBP1"
"SERPINI2",0,0.287749848103278,0.185,0.006,0,"WM_astrocytes","SERPINI2"
"RGS20",0,0.285570921052982,0.231,0.048,0,"WM_astrocytes","RGS20"
"SLC25A18",0,0.285397717842187,0.216,0.035,0,"WM_astrocytes","SLC25A18"
"TCF7L1",0,0.279550674590473,0.193,0.022,0,"WM_astrocytes","TCF7L1"
"EMX2",0,0.279295116783011,0.188,0.026,0,"WM_astrocytes","EMX2"
"AHNAK",0,0.274517847699177,0.187,0.017,0,"WM_astrocytes","AHNAK"
"FOS",0,0.273609307195697,0.192,0.031,0,"WM_astrocytes","FOS"
"PLSCR4",0,0.272841854164209,0.207,0.038,0,"WM_astrocytes","PLSCR4"
"COL21A1",0,0.272192973575418,0.195,0.036,0,"WM_astrocytes","COL21A1"
"OSBPL11",0,0.27165760760443,0.206,0.04,0,"WM_astrocytes","OSBPL11"
"SLC16A9",0,0.270829836999737,0.189,0.022,0,"WM_astrocytes","SLC16A9"
"SLC7A2",0,0.265900460154127,0.185,0.025,0,"WM_astrocytes","SLC7A2"
"LMNTD1",0,0.255207004158789,0.155,0.008,0,"WM_astrocytes","LMNTD1"
"TGFB2",5.43279315457884e-303,0.306972752331685,0.208,0.041,1.4821746284322e-298,"WM_astrocytes","TGFB2"
"ECHDC2",2.3522736477712e-297,0.282426957621346,0.23,0.05,6.41747296584938e-293,"WM_astrocytes","ECHDC2"
"ADAMTS9-AS2",2.63251090353928e-297,0.434344115359284,0.322,0.09,7.18201624703585e-293,"WM_astrocytes","ADAMTS9-AS2"
"GLI3",4.39742858631192e-297,0.251216584009995,0.197,0.037,1.19970646691762e-292,"WM_astrocytes","GLI3"
"MAN1C1",2.41867315261415e-290,0.346815528942545,0.234,0.053,6.59862409496193e-286,"WM_astrocytes","MAN1C1"
"DCLK1",9.48686172362826e-289,0.842493168243423,0.547,0.254,2.58820561544026e-284,"WM_astrocytes","DCLK1"
"UTRN",5.20943885097441e-288,0.361981338441515,0.302,0.082,1.42123910732284e-283,"WM_astrocytes","UTRN"
"ACSBG1",1.4079497079872e-286,0.270100036296924,0.217,0.046,3.84116839333069e-282,"WM_astrocytes","ACSBG1"
"NHSL1",6.0831272906004e-285,0.335430968194532,0.308,0.083,1.6595987874216e-280,"WM_astrocytes","NHSL1"
"NPL",8.90794013807664e-285,0.32184107326686,0.251,0.06,2.43026422847007e-280,"WM_astrocytes","NPL"
"PFKFB3",2.18121338340114e-282,0.328735315119452,0.26,0.064,5.95078635259498e-278,"WM_astrocytes","PFKFB3"
"APC",4.08025368648493e-281,0.507605067682465,0.44,0.163,1.11317481074682e-276,"WM_astrocytes","APC"
"PTCHD1-AS",2.31533584207042e-280,0.489390122506497,0.371,0.12,6.31669924433653e-276,"WM_astrocytes","PTCHD1-AS"
"ACOT11",1.6363532190912e-275,0.302279148220476,0.239,0.056,4.46429885232461e-271,"WM_astrocytes","ACOT11"
"AC092691.1",5.36696803205994e-275,0.659026557267335,0.678,0.341,1.46421621850659e-270,"WM_astrocytes","AC092691.1"
"ABCA1",2.28648297180977e-274,0.310054997617623,0.23,0.053,6.23798284369143e-270,"WM_astrocytes","ABCA1"
"HSPB1",4.23494982082085e-274,0.352033075181136,0.203,0.043,1.15537901011634e-269,"WM_astrocytes","HSPB1"
"SFXN5",3.38337415323596e-272,0.371151531959084,0.324,0.096,9.23052136485835e-268,"WM_astrocytes","SFXN5"
"CPE",6.41808644325297e-272,0.487400579384188,0.464,0.178,1.75098234344827e-267,"WM_astrocytes","CPE"
"LTBP1",3.96986953233954e-271,0.314040546953054,0.25,0.062,1.08305980581287e-266,"WM_astrocytes","LTBP1"
"TNIK",2.48619940062667e-269,0.637192363439351,0.559,0.256,6.78284920478969e-265,"WM_astrocytes","TNIK"
"FGFR3",4.81390267444236e-268,0.266724847363915,0.209,0.045,1.31332892764136e-263,"WM_astrocytes","FGFR3"
"IQCA1",4.03894806590215e-265,0.276229171487665,0.212,0.047,1.10190581133942e-260,"WM_astrocytes","IQCA1"
"SPARCL1",1.19598413290579e-260,0.575437956829086,0.559,0.252,3.26288391139357e-256,"WM_astrocytes","SPARCL1"
"F3",9.4283668140461e-253,0.271201884108478,0.185,0.038,2.57224703420806e-248,"WM_astrocytes","F3"
"PREX2",8.70966340839652e-247,0.398297765326308,0.383,0.132,2.37617037107874e-242,"WM_astrocytes","PREX2"
"WWTR1",3.59827523879203e-246,0.276892681417721,0.198,0.044,9.81681450647242e-242,"WM_astrocytes","WWTR1"
"MTSS1L",5.63632634553876e-246,0.294991295628724,0.258,0.069,1.53770255358988e-241,"WM_astrocytes","MTSS1L"
"NTM",1.13517795972084e-241,0.684863633893695,0.832,0.581,3.09699250971039e-237,"WM_astrocytes","NTM"
"APOE",2.50158005818312e-236,0.298720902408068,0.251,0.067,6.82481071473517e-232,"WM_astrocytes","APOE"
"LGI1",1.80162553525073e-225,0.293135841700184,0.258,0.073,4.91519478527103e-221,"WM_astrocytes","LGI1"
"CAMK2G",3.86636661614914e-222,0.35488875885174,0.306,0.1,1.05482214021781e-217,"WM_astrocytes","CAMK2G"
"FAM182B",1.48276516360737e-221,0.329530572436258,0.281,0.087,4.04527991935363e-217,"WM_astrocytes","FAM182B"
"MAP3K5",7.99077570558492e-219,0.420106385901021,0.405,0.16,2.18004342799768e-214,"WM_astrocytes","MAP3K5"
"DAAM1",9.40185611893942e-219,0.419921468195373,0.363,0.136,2.56501438636905e-214,"WM_astrocytes","DAAM1"
"MFHAS1",1.72729663675018e-217,0.269143808918769,0.218,0.056,4.71241068438184e-213,"WM_astrocytes","MFHAS1"
"PLEKHA5",2.95061828841806e-216,0.666854615404969,0.532,0.27,8.04987681446215e-212,"WM_astrocytes","PLEKHA5"
"BCKDHB",1.58393333535033e-215,0.410852271990673,0.375,0.143,4.32128692550277e-211,"WM_astrocytes","BCKDHB"
"DST",6.15198632170866e-214,0.636400449963076,0.795,0.59,1.67838490828856e-209,"WM_astrocytes","DST"
"MALAT1",2.42521423065041e-211,0.700842440277384,1,1,6.61646946406045e-207,"WM_astrocytes","MALAT1"
"CSGALNACT1",2.9855249432905e-211,0.411622678796791,0.4,0.157,8.14510915028514e-207,"WM_astrocytes","CSGALNACT1"
"TCF7L2",2.82628912688003e-209,0.340313727646348,0.328,0.114,7.71068199595409e-205,"WM_astrocytes","TCF7L2"
"SLC38A1",1.52990746063937e-208,0.349353916277318,0.269,0.084,4.17389353411632e-204,"WM_astrocytes","SLC38A1"
"AHCYL2",8.06877505485872e-207,0.454755014381893,0.389,0.156,2.20132321046656e-202,"WM_astrocytes","AHCYL2"
"WLS",2.48438140867931e-204,0.282186045811737,0.248,0.073,6.77788935915888e-200,"WM_astrocytes","WLS"
"ITPR2",2.51258729467713e-204,0.430155274390853,0.468,0.203,6.85484065733814e-200,"WM_astrocytes","ITPR2"
"ANTXR1",3.01394990265343e-204,0.264401049365219,0.211,0.056,8.22265812441908e-200,"WM_astrocytes","ANTXR1"
"TPST1",3.54437626901834e-204,0.506268995099324,0.353,0.137,9.66976733713585e-200,"WM_astrocytes","TPST1"
"SOX6",9.84737285942609e-203,0.315323155723537,0.42,0.161,2.68656026350863e-198,"WM_astrocytes","SOX6"
"SHROOM3",4.86858857292624e-200,0.288196690057231,0.225,0.063,1.32824833446574e-195,"WM_astrocytes","SHROOM3"
"C1orf61",1.24508749690034e-199,0.299922381608547,0.269,0.084,3.39684770904351e-195,"WM_astrocytes","C1orf61"
"GPR75-ASB3",3.85191769926312e-198,0.35475468736935,0.319,0.114,1.05088018671296e-193,"WM_astrocytes","GPR75-ASB3"
"BMPR1A",7.22196869195133e-196,0.325274350316101,0.304,0.106,1.97029749853816e-191,"WM_astrocytes","BMPR1A"
"CDH4",8.66600320832659e-193,0.282360002014438,0.253,0.078,2.36425899529566e-188,"WM_astrocytes","CDH4"
"CARMIL1",5.23142745961273e-192,0.364943997991786,0.364,0.141,1.42723803953154e-187,"WM_astrocytes","CARMIL1"
"AF117829.1",4.44481484012248e-190,0.297100428557426,0.262,0.084,1.21263438468221e-185,"WM_astrocytes","AF117829.1"
"TNRC6A",9.17974504903597e-190,0.591779840763512,0.641,0.411,2.50441804427799e-185,"WM_astrocytes","TNRC6A"
"CRB1",9.87284628117127e-188,0.343964579981554,0.328,0.121,2.69350992242915e-183,"WM_astrocytes","CRB1"
"MGAT4C",1.8363428534515e-186,0.441708319098453,0.451,0.2,5.00991057278639e-182,"WM_astrocytes","MGAT4C"
"CHPT1",9.73343606822791e-186,0.340508147401757,0.33,0.124,2.65547602813394e-181,"WM_astrocytes","CHPT1"
"NPAS2",7.37401741783493e-185,0.306812571157043,0.26,0.085,2.01177943193372e-180,"WM_astrocytes","NPAS2"
"TAB2",3.23757926661248e-183,0.362881576253474,0.333,0.128,8.83276375517216e-179,"WM_astrocytes","TAB2"
"CST3",8.79271438098626e-183,0.276602370367888,0.23,0.069,2.39882833742067e-178,"WM_astrocytes","CST3"
"ZHX3",2.35456054763643e-178,0.406059661407433,0.389,0.168,6.4237120860617e-174,"WM_astrocytes","ZHX3"
"FBXL7",1.84281390072588e-177,0.488383537870471,0.59,0.315,5.02756488396035e-173,"WM_astrocytes","FBXL7"
"PLOD2",2.24367709224138e-177,0.271947709693458,0.19,0.051,6.12119984305294e-173,"WM_astrocytes","PLOD2"
"WWOX",5.09501983059647e-177,0.567985237743098,0.738,0.491,1.39002331018333e-172,"WM_astrocytes","WWOX"
"OPHN1",1.90421768495079e-174,0.342222280718029,0.373,0.151,5.19508668808275e-170,"WM_astrocytes","OPHN1"
"NTRK2",4.73051151099281e-174,0.555385069713701,0.603,0.359,1.29057815042906e-169,"WM_astrocytes","NTRK2"
"SAMD4A",8.69636207281901e-173,0.410320515332211,0.34,0.136,2.37254150070648e-168,"WM_astrocytes","SAMD4A"
"CDH20",9.39214467308022e-169,0.565163718314177,0.656,0.388,2.56236490970974e-164,"WM_astrocytes","CDH20"
"GNA14",2.55070199948551e-167,0.26528775027196,0.192,0.054,6.95882519499638e-163,"WM_astrocytes","GNA14"
"ADAMTSL3",5.28021904737296e-162,0.30075976714914,0.245,0.082,1.44054936050429e-157,"WM_astrocytes","ADAMTSL3"
"DDAH1",4.35300917299054e-159,0.304366806575108,0.279,0.103,1.18758796257528e-154,"WM_astrocytes","DDAH1"
"TRAK1",2.48422518125607e-157,0.270585320339877,0.263,0.094,6.77746313950282e-153,"WM_astrocytes","TRAK1"
"PPFIA1",2.22489348183088e-156,0.260069454167032,0.247,0.085,6.069954397131e-152,"WM_astrocytes","PPFIA1"
"ASPH",5.45994402135191e-156,0.320723848924105,0.329,0.134,1.48958192790523e-151,"WM_astrocytes","ASPH"
"FARP1",8.76322008018672e-154,0.314927649973104,0.309,0.123,2.39078170227654e-149,"WM_astrocytes","FARP1"
"BICD1",4.21252455900084e-151,0.386400644944211,0.4,0.19,1.14926095018661e-146,"WM_astrocytes","BICD1"
"ABR",2.8973852276552e-149,0.322153705744714,0.316,0.13,7.90464637808892e-145,"WM_astrocytes","ABR"
"MT3",6.7048512644053e-149,0.404314505023783,0.322,0.134,1.82921752195506e-144,"WM_astrocytes","MT3"
"LPP",5.54891540906421e-146,0.389076810843609,0.448,0.223,1.5138551019009e-141,"WM_astrocytes","LPP"
"ARHGEF3",3.05566990157355e-145,0.314483570471988,0.275,0.107,8.33647862547297e-141,"WM_astrocytes","ARHGEF3"
"IQCK",2.2996566152338e-139,0.265948951822929,0.251,0.093,6.27392317768084e-135,"WM_astrocytes","IQCK"
"BCL2",1.05465629501381e-138,0.331366415900726,0.371,0.169,2.87731330405667e-134,"WM_astrocytes","BCL2"
"MAPK10",5.79557446416773e-138,0.490885641334267,0.649,0.431,1.58114862531424e-133,"WM_astrocytes","MAPK10"
"RPS6KA2",3.28161291697491e-136,0.405208149513946,0.441,0.231,8.95289636009095e-132,"WM_astrocytes","RPS6KA2"
"FUT9",3.15676038164789e-135,0.416469110638966,0.47,0.255,8.61227367321178e-131,"WM_astrocytes","FUT9"
"GLUD1",3.4314369005308e-134,0.257314277365017,0.253,0.096,9.36164615202812e-130,"WM_astrocytes","GLUD1"
"LIFR",6.74729662635942e-133,0.322106647935391,0.376,0.176,1.84079746560338e-128,"WM_astrocytes","LIFR"
"KANK1",2.46680441745937e-132,0.334462151215799,0.407,0.198,6.72993581171265e-128,"WM_astrocytes","KANK1"
"NRCAM",1.67438781859311e-127,0.392076392482588,0.553,0.325,4.56806484668573e-123,"WM_astrocytes","NRCAM"
"RHOBTB3",7.33352947218304e-125,0.273334285842467,0.303,0.13,2.00073351060098e-120,"WM_astrocytes","RHOBTB3"
"PRKD1",1.11728091971607e-121,0.318913053179477,0.354,0.169,3.04816580516939e-117,"WM_astrocytes","PRKD1"
"PDE4DIP",7.9993378735522e-120,0.442881478563491,0.55,0.358,2.18237935866251e-115,"WM_astrocytes","PDE4DIP"
"CNTN1",2.56389833355918e-119,0.509484337374737,0.585,0.385,6.99482743361617e-115,"WM_astrocytes","CNTN1"
"SASH1",3.51568650306196e-119,0.3186987961127,0.403,0.203,9.59149591765364e-115,"WM_astrocytes","SASH1"
"ADD3",6.2595772654963e-118,0.342121679271884,0.413,0.216,1.7077378695727e-113,"WM_astrocytes","ADD3"
"GABRB1",4.57465109806509e-116,0.437128704303321,0.465,0.269,1.24805631257412e-111,"WM_astrocytes","GABRB1"
"SLC39A11",6.15307307353576e-116,0.325550673000145,0.389,0.196,1.67868139592203e-111,"WM_astrocytes","SLC39A11"
"MEIS2",1.45519357180432e-108,0.342116475596827,0.426,0.232,3.97005910259655e-104,"WM_astrocytes","MEIS2"
"ZBTB20",2.39383646586326e-104,0.379087945692824,0.797,0.569,6.53086464616814e-100,"WM_astrocytes","ZBTB20"
"MED12L",1.65018761167908e-103,0.287318599900542,0.329,0.161,4.50204184218286e-99,"WM_astrocytes","MED12L"
"TENM4",5.30664920902104e-103,0.292559268678589,0.309,0.148,1.44776003720512e-98,"WM_astrocytes","TENM4"
"MKLN1",1.02900743435169e-97,0.39454588678709,0.534,0.352,2.80733808239827e-93,"WM_astrocytes","MKLN1"
"NAV3",5.64093647509553e-96,0.370806019386188,0.701,0.489,1.53896028913556e-91,"WM_astrocytes","NAV3"
"PDE7B",3.20329883203292e-92,0.256383115773745,0.286,0.135,8.7392398735522e-88,"WM_astrocytes","PDE7B"
"FNBP1",1.49223077414908e-85,0.295623498257341,0.429,0.251,4.07110399803353e-81,"WM_astrocytes","FNBP1"
"FIGN",2.97951571561195e-83,0.260479464984937,0.326,0.171,8.12871477533252e-79,"WM_astrocytes","FIGN"
"AC245297.3",3.42515947049466e-80,0.28536973050982,0.377,0.214,9.34452006740354e-76,"WM_astrocytes","AC245297.3"
"NAV1",9.14574761559728e-80,0.280159212713967,0.365,0.205,2.49514286448725e-75,"WM_astrocytes","NAV1"
"REV3L",3.25394432177394e-75,0.30007889492048,0.375,0.221,8.87741089866367e-71,"WM_astrocytes","REV3L"
"AL589740.1",4.32009015583442e-75,0.311944235851335,0.373,0.214,1.17860699631475e-70,"WM_astrocytes","AL589740.1"
"LINC00461",1.97675872530793e-71,0.250887783309496,0.316,0.175,5.3929931543851e-67,"WM_astrocytes","LINC00461"
"RFX3",9.54977753858494e-56,0.260187146484011,0.399,0.262,2.60537030807674e-51,"WM_astrocytes","RFX3"
"EHBP1",1.0042854041473e-44,0.25410751278371,0.34,0.226,2.73989143959466e-40,"WM_astrocytes","EHBP1"
"SLC1A21",0,3.04406563381597,0.938,0.103,0,"GM_astrocytes","SLC1A2"
"GPC51",0,2.7860543170955,0.946,0.14,0,"GM_astrocytes","GPC5"
"GPM6A1",0,2.30850291593217,0.959,0.397,0,"GM_astrocytes","GPM6A"
"ADGRV11",0,2.22386745929331,0.899,0.056,0,"GM_astrocytes","ADGRV1"
"SLC1A31",0,2.13605191115715,0.92,0.183,0,"GM_astrocytes","SLC1A3"
"CTNNA21",0,2.12567365601268,0.956,0.386,0,"GM_astrocytes","CTNNA2"
"PITPNC11",0,1.87744685159246,0.905,0.138,0,"GM_astrocytes","PITPNC1"
"DTNA1",0,1.86397969620189,0.925,0.264,0,"GM_astrocytes","DTNA"
"RORA1",0,1.86016739896098,0.936,0.35,0,"GM_astrocytes","RORA"
"LSAMP1",0,1.78268829721139,0.995,0.739,0,"GM_astrocytes","LSAMP"
"NPAS31",0,1.64160482779682,0.973,0.58,0,"GM_astrocytes","NPAS3"
"RNF219-AS11",0,1.63363360850033,0.76,0.027,0,"GM_astrocytes","RNF219-AS1"
"SOX51",0,1.62995932988277,0.896,0.255,0,"GM_astrocytes","SOX5"
"RYR31",0,1.56362437245013,0.817,0.081,0,"GM_astrocytes","RYR3"
"NKAIN31",0,1.51922041911681,0.776,0.102,0,"GM_astrocytes","NKAIN3"
"TRPM31",0,1.37233284254748,0.726,0.11,0,"GM_astrocytes","TRPM3"
"AC092691.11",0,1.32515334754454,0.859,0.307,0,"GM_astrocytes","AC092691.1"
"NRXN1",0,1.28892261866055,0.953,0.542,0,"GM_astrocytes","NRXN1"
"MACF11",0,1.28605171802921,0.872,0.349,0,"GM_astrocytes","MACF1"
"NTM1",0,1.2837601153886,0.953,0.557,0,"GM_astrocytes","NTM"
"AL589740.11",0,1.27769804238676,0.7,0.177,0,"GM_astrocytes","AL589740.1"
"TNIK1",0,1.26640756903038,0.786,0.219,0,"GM_astrocytes","TNIK"
"HPSE2",0,1.25208861320518,0.589,0.029,0,"GM_astrocytes","HPSE2"
"NRG31",0,1.25200923739572,0.974,0.537,0,"GM_astrocytes","NRG3"
"SLC4A41",0,1.25199412727895,0.691,0.05,0,"GM_astrocytes","SLC4A4"
"CACNB2",0,1.24834868222912,0.779,0.213,0,"GM_astrocytes","CACNB2"
"CADM1",0,1.20904436580178,0.858,0.391,0,"GM_astrocytes","CADM1"
"MSI21",0,1.19880531627731,0.765,0.159,0,"GM_astrocytes","MSI2"
"NEBL1",0,1.19576430826656,0.789,0.201,0,"GM_astrocytes","NEBL"
"AC002429.21",0,1.18579575997726,0.544,0.027,0,"GM_astrocytes","AC002429.2"
"MIR99AHG1",0,1.16224608991588,0.866,0.426,0,"GM_astrocytes","MIR99AHG"
"CTNND21",0,1.16015272648042,0.925,0.562,0,"GM_astrocytes","CTNND2"
"CLU1",0,1.15423046920471,0.698,0.223,0,"GM_astrocytes","CLU"
"PRKG11",0,1.13727943560552,0.74,0.175,0,"GM_astrocytes","PRKG1"
"GLIS31",0,1.11390693565193,0.705,0.083,0,"GM_astrocytes","GLIS3"
"NEAT11",0,1.11105028164326,0.865,0.392,0,"GM_astrocytes","NEAT1"
"PARD31",0,1.10799689626283,0.722,0.119,0,"GM_astrocytes","PARD3"
"NFIA1",0,1.10377073626404,0.826,0.322,0,"GM_astrocytes","NFIA"
"SORBS11",0,1.10341549853903,0.769,0.2,0,"GM_astrocytes","SORBS1"
"GABRB11",0,1.09499233555221,0.74,0.235,0,"GM_astrocytes","GABRB1"
"ADCY21",0,1.08748947766938,0.733,0.172,0,"GM_astrocytes","ADCY2"
"NTRK21",0,1.07001490243052,0.789,0.329,0,"GM_astrocytes","NTRK2"
"PREX21",0,1.05037606302676,0.684,0.093,0,"GM_astrocytes","PREX2"
"LINC00499",0,1.04835287879265,0.498,0.009,0,"GM_astrocytes","LINC00499"
"ZNRF31",0,1.04257337396705,0.645,0.056,0,"GM_astrocytes","ZNRF3"
"TRPS11",0,1.00878471037087,0.714,0.179,0,"GM_astrocytes","TRPS1"
"TPD52L11",0,0.996692235626331,0.604,0.029,0,"GM_astrocytes","TPD52L1"
"FMN21",0,0.98385800460786,0.729,0.22,0,"GM_astrocytes","FMN2"
"CPE1",0,0.983666014132394,0.685,0.143,0,"GM_astrocytes","CPE"
"PARD3B1",0,0.978544193570668,0.662,0.095,0,"GM_astrocytes","PARD3B"
"BMPR1B1",0,0.977837733133523,0.625,0.031,0,"GM_astrocytes","BMPR1B"
"ZNF98",0,0.975626992658494,0.506,0.015,0,"GM_astrocytes","ZNF98"
"CDH201",0,0.971903134791262,0.81,0.361,0,"GM_astrocytes","CDH20"
"MT2A1",0,0.955185657142621,0.493,0.074,0,"GM_astrocytes","MT2A"
"SPARCL11",0,0.945454622251608,0.693,0.223,0,"GM_astrocytes","SPARCL1"
"NHSL11",0,0.938440327761922,0.601,0.045,0,"GM_astrocytes","NHSL1"
"CARMIL11",0,0.936486539930494,0.646,0.104,0,"GM_astrocytes","CARMIL1"
"LRP1B",0,0.930938655581875,0.964,0.679,0,"GM_astrocytes","LRP1B"
"AHCYL21",0,0.928023624979285,0.635,0.122,0,"GM_astrocytes","AHCYL2"
"GJA11",0,0.925482014810825,0.545,0.019,0,"GM_astrocytes","GJA1"
"ATP1A21",0,0.917559104041824,0.591,0.039,0,"GM_astrocytes","ATP1A2"
"HIF3A1",0,0.913025141463859,0.598,0.054,0,"GM_astrocytes","HIF3A"
"RFX41",0,0.904044565486183,0.58,0.034,0,"GM_astrocytes","RFX4"
"AQP41",0,0.893166232440707,0.565,0.032,0,"GM_astrocytes","AQP4"
"COL5A3",0,0.881826830753926,0.532,0.018,0,"GM_astrocytes","COL5A3"
"RANBP3L1",0,0.867767043038753,0.532,0.017,0,"GM_astrocytes","RANBP3L"
"ZBTB201",0,0.835077293338905,0.912,0.547,0,"GM_astrocytes","ZBTB20"
"FBXL71",0,0.819957010531965,0.745,0.287,0,"GM_astrocytes","FBXL7"
"SFXN51",0,0.803270781748027,0.57,0.062,0,"GM_astrocytes","SFXN5"
"CABLES1",0,0.801234433213672,0.502,0.031,0,"GM_astrocytes","CABLES1"
"GNA141",0,0.797996171807125,0.482,0.021,0,"GM_astrocytes","GNA14"
"DNAH7",0,0.795717861458529,0.458,0.042,0,"GM_astrocytes","DNAH7"
"OPHN11",0,0.789449709240156,0.586,0.12,0,"GM_astrocytes","OPHN1"
"PRKCA1",0,0.787114854741969,0.717,0.257,0,"GM_astrocytes","PRKCA"
"AHCYL11",0,0.784700980475117,0.565,0.09,0,"GM_astrocytes","AHCYL1"
"ASPH1",0,0.783082192179204,0.572,0.102,0,"GM_astrocytes","ASPH"
"ARHGAP24",0,0.765759380707925,0.592,0.089,0,"GM_astrocytes","ARHGAP24"
"FUT91",0,0.759528914957891,0.65,0.228,0,"GM_astrocytes","FUT9"
"GRAMD2B1",0,0.75317068845486,0.554,0.085,0,"GM_astrocytes","GRAMD2B"
"RGS201",0,0.741180684164468,0.47,0.017,0,"GM_astrocytes","RGS20"
"PTCHD1-AS1",0,0.740140278953811,0.491,0.096,0,"GM_astrocytes","PTCHD1-AS"
"AC073050.1",0,0.737498723980552,0.569,0.149,0,"GM_astrocytes","AC073050.1"
"CACHD11",0,0.733787162475774,0.495,0.035,0,"GM_astrocytes","CACHD1"
"SGCD",0,0.731179209758646,0.604,0.233,0,"GM_astrocytes","SGCD"
"ABLIM11",0,0.726596131754332,0.582,0.12,0,"GM_astrocytes","ABLIM1"
"PTPRZ11",0,0.725887458309844,0.69,0.124,0,"GM_astrocytes","PTPRZ1"
"DST1",0,0.719020175000707,0.844,0.574,0,"GM_astrocytes","DST"
"MAML21",0,0.718737501815254,0.671,0.208,0,"GM_astrocytes","MAML2"
"MAPK101",0,0.71811277357477,0.767,0.409,0,"GM_astrocytes","MAPK10"
"SLC14A11",0,0.715540068326065,0.419,0.016,0,"GM_astrocytes","SLC14A1"
"CSGALNACT11",0,0.7055377865016,0.557,0.13,0,"GM_astrocytes","CSGALNACT1"
"GFAP1",0,0.701026799519646,0.416,0.064,0,"GM_astrocytes","GFAP"
"PAMR11",0,0.697498487691565,0.44,0.017,0,"GM_astrocytes","PAMR1"
"SLC7A111",0,0.693622154619107,0.452,0.025,0,"GM_astrocytes","SLC7A11"
"GLUL",0,0.688274818881425,0.542,0.12,0,"GM_astrocytes","GLUL"
"CHPT11",0,0.687988866295433,0.514,0.097,0,"GM_astrocytes","CHPT1"
"APC1",0,0.685731888003051,0.554,0.138,0,"GM_astrocytes","APC"
"MED12L1",0,0.683750648580944,0.551,0.132,0,"GM_astrocytes","MED12L"
"LRRC3B",0,0.681080678960841,0.431,0.034,0,"GM_astrocytes","LRRC3B"
"FYN1",0,0.680405385321288,0.611,0.185,0,"GM_astrocytes","FYN"
"ITPR21",0,0.670784656567861,0.631,0.174,0,"GM_astrocytes","ITPR2"
"SASH11",0,0.669227969643567,0.591,0.175,0,"GM_astrocytes","SASH1"
"STON21",0,0.666232507400453,0.454,0.024,0,"GM_astrocytes","STON2"
"CRB11",0,0.66620034005569,0.505,0.094,0,"GM_astrocytes","CRB1"
"FGFR31",0,0.666055440040684,0.45,0.015,0,"GM_astrocytes","FGFR3"
"SPON11",0,0.665461848532017,0.451,0.024,0,"GM_astrocytes","SPON1"
"TCF7L21",0,0.663884177512174,0.518,0.086,0,"GM_astrocytes","TCF7L2"
"SAMD4A1",0,0.656378658851517,0.471,0.113,0,"GM_astrocytes","SAMD4A"
"MT31",0,0.654243561716733,0.462,0.112,0,"GM_astrocytes","MT3"
"SLCO1C1",0,0.653695009858072,0.425,0.009,0,"GM_astrocytes","SLCO1C1"
"ERBB4",0,0.652429698644555,0.914,0.496,0,"GM_astrocytes","ERBB4"
"SHROOM31",0,0.650111076021631,0.435,0.036,0,"GM_astrocytes","SHROOM3"
"DCLK21",0,0.644104797879184,0.519,0.129,0,"GM_astrocytes","DCLK2"
"DOCK71",0,0.643513152933465,0.502,0.086,0,"GM_astrocytes","DOCK7"
"LRIG11",0,0.641351472587928,0.46,0.055,0,"GM_astrocytes","LRIG1"
"ZHX31",0,0.635759608793306,0.531,0.143,0,"GM_astrocytes","ZHX3"
"MEIS21",0,0.632570829098894,0.592,0.207,0,"GM_astrocytes","MEIS2"
"MAST4",0,0.629779865364773,0.572,0.182,0,"GM_astrocytes","MAST4"
"LINC00299",0,0.628329984148904,0.421,0.016,0,"GM_astrocytes","LINC00299"
"F31",0,0.618301780652457,0.393,0.012,0,"GM_astrocytes","F3"
